,month,year,latitude,longitude,co2
1223303,8,2006,34.9,-110.3,6.235545821
1223310,8,2006,34.4,-109.2,5.170111894
1223312,8,2006,34.3,-109.1,5.108514531
1223317,8,2006,41.7,-108.8,14.85686981
1223323,8,2006,36.6,-108.4,13.29008426
1223324,8,2006,36.8,-108.4,11.88921914
1223340,8,2006,40.4,-107.5,9.210743738
1223352,8,2006,45.8,-106.6,17.55747304
1223364,8,2006,42.8,-105.7,6.292666461
1223369,8,2006,49,-105.4,7.806611247
1223370,8,2006,44.2,-105.3,5.117862842
1223384,8,2006,42.1,-104.9,13.03473311
1223429,8,2006,49,-103,11.65528978
1223432,8,2006,49,-102.8,3.948229318
1223442,8,2006,34.1,-102.5,6.248231046
1223458,8,2006,47.3,-101.8,7.469518081
1223463,8,2006,35.2,-101.7,7.437325286
1223480,8,2006,47.2,-101.3,5.19605873
1223483,8,2006,47,-101.2,6.025328476
1223484,8,2006,41,-101.1,9.188781514
1223487,8,2006,47.3,-101.1,10.69496453
1223494,8,2006,28.3,-100.8,6.741609315
1223569,8,2006,29.4,-98.4,5.157001746
1223610,8,2006,25.8,-97.8,4.457091058
1223673,8,2006,30.5,-97,8.364666246
1223677,8,2006,36.4,-97,6.003729293
1223703,8,2006,29.9,-96.7,9.471780955
1223731,8,2006,42.2,-96.3,5.562931292
1223732,8,2006,42.3,-96.3,4.659255785
1223736,8,2006,31.4,-96.2,10.8945087
1223742,8,2006,39.2,-96.1,14.09935374
1223750,8,2006,31.8,-96,7.597799507
1223768,8,2006,41.1,-95.8,5.447099349
1223775,8,2006,40.6,-95.7,4.279280147
1223778,8,2006,29.4,-95.6,17.35045234
1223801,8,2006,36.1,-95.3,5.95708911
1223812,8,2006,35.7,-95.2,8.886962278
1223835,8,2006,33,-95,13.2845691
1223850,8,2006,33,-94.8,9.393972861
1223872,8,2006,38.3,-94.6,9.990586841
1223876,8,2006,32.2,-94.5,16.65174894
1223945,8,2006,45.3,-93.8,16.07273598
1223963,8,2006,47.2,-93.6,7.312961876
1223965,8,2006,32,-93.5,4.734913036
1223987,8,2006,30.2,-93.2,7.953597546
1224033,8,2006,39.5,-92.6,7.29894884
1224042,8,2006,41,-92.5,4.612893186
1224072,8,2006,34.4,-92.1,9.943879471
1224143,8,2006,35.6,-91.4,9.57923643
1224147,8,2006,30.7,-91.3,10.75911673
1224179,8,2006,41.3,-91,6.632181277
1224201,8,2006,38.5,-90.8,16.4159643
1224246,8,2006,38.4,-90.3,5.741206318
1224252,8,2006,38.1,-90.2,7.071970897
1224254,8,2006,38.9,-90.2,5.544123283
1224263,8,2006,35,-90.1,4.288624037
1224304,8,2006,38.2,-89.8,12.17534745
1224334,8,2006,40.5,-89.6,13.32854894
1224337,8,2006,44.8,-89.6,3.685868414
1224346,8,2006,36.5,-89.5,6.842199422
1224364,8,2006,39,-89.4,5.160320979
1224365,8,2006,39.5,-89.4,6.959832426
1224368,8,2006,43.4,-89.4,7.484162314
1224437,8,2006,37.2,-88.8,7.898125914
1224446,8,2006,37.1,-88.7,8.335746126
1224505,8,2006,38.9,-88.2,6.875351093
1224520,8,2006,41.4,-88.1,7.481801957
1224535,8,2006,41.6,-88,4.796125551
1224553,8,2006,42.5,-87.9,8.840302056
1224562,8,2006,42.8,-87.8,6.85939614
1224565,8,2006,38.3,-87.7,18.64473069
1224570,8,2006,43.7,-87.7,4.750766326
1224573,8,2006,36.3,-87.6,15.11229874
1224588,8,2006,39,-87.5,5.633026529
1224595,8,2006,39.9,-87.4,6.259734029
1224603,8,2006,37.9,-87.3,6.485979407
1224612,8,2006,33.6,-87.2,6.42644419
1224613,8,2006,38.5,-87.2,11.5969922
1224633,8,2006,33.6,-87,16.42021825
1224637,8,2006,37.9,-87,14.84295166
1224639,8,2006,41.2,-87,9.606512845
1224652,8,2006,37.2,-86.9,11.68197802
1224709,8,2006,33.2,-86.4,9.664836354
1224710,8,2006,36.3,-86.4,6.175642258
1224755,8,2006,42.9,-86.2,8.749971399
1224827,8,2006,38,-85.9,8.734181465
1224851,8,2006,34.8,-85.7,7.983675154
1224871,8,2006,38.7,-85.4,7.872837385
1224894,8,2006,33.4,-85,10.74317592
1224895,8,2006,38.7,-85,11.00527869
1224900,8,2006,34.1,-84.9,16.52932273
1224918,8,2006,39.1,-84.8,6.833532403
1225009,8,2006,38.8,-84.2,7.795151287
1225010,8,2006,38.9,-84.2,5.60792836
1225069,8,2006,33,-83.8,20.04702087
1225070,8,2006,38.7,-83.8,4.45416728
1225106,8,2006,38.6,-83.6,10.38095748
1225128,8,2006,41.8,-83.4,14.70378666
1225139,8,2006,33.1,-83.2,6.060047825
1225194,8,2006,38.1,-82.6,5.571955458
1225206,8,2006,27.7,-82.4,7.635749098
1225207,8,2006,27.9,-82.4,3.06948755
1225212,8,2006,42.7,-82.4,15.73412582
1225217,8,2006,27.6,-82.3,4.749524265
1225232,8,2006,38.9,-82.1,22.93735437
1225246,8,2006,38.9,-81.9,11.78600229
1225252,8,2006,38.4,-81.8,14.21047734
1225253,8,2006,40.1,-81.8,8.522719996
1225256,8,2006,26.6,-81.7,4.59579489
1225267,8,2006,29.7,-81.6,6.821407063
1225273,8,2006,39.5,-81.6,7.065074882
1225280,8,2006,30.4,-81.5,9.799159234
1225299,8,2006,41.6,-81.4,6.057433457
1225304,8,2006,28.8,-81.3,6.464124446
1225319,8,2006,39.3,-81.2,5.411367492
1225325,8,2006,28.4,-81.1,5.731544472
1225328,8,2006,32.3,-81.1,1.191128391
1225346,8,2006,35.5,-80.9,11.25953953
1225353,8,2006,39.8,-80.8,11.25524787
1225373,8,2006,40.2,-80.6,9.52643044
1225375,8,2006,40.5,-80.6,11.78157861
1225378,8,2006,27,-80.5,9.490026132
1225384,8,2006,40.6,-80.4,16.65423837
1225389,8,2006,39.3,-80.3,11.89287548
1225405,8,2006,33.3,-80.1,7.421669725
1225411,8,2006,36.2,-80,11.47161216
1225428,8,2006,39.7,-79.9,6.410142109
1225429,8,2006,39.8,-79.9,7.583227765
1225484,8,2006,33.3,-79.3,4.589341774
1225486,8,2006,40.6,-79.3,6.820894916
1225492,8,2006,39.2,-79.2,9.946453763
1225498,8,2006,40.5,-79.1,11.75974545
1225509,8,2006,36.4,-79,12.38629206
1225511,8,2006,40.3,-79,10.20900326
1225542,8,2006,36.8,-78.7,5.367758349
1225684,8,2006,38.3,-76.9,3.327883289
1225724,8,2006,40,-76.6,6.780794189
1225725,8,2006,41,-76.6,6.244237593
1225734,8,2006,39.1,-76.5,10.38433447
1225908,8,2006,40.1,-74.7,2.987332686
1225939,8,2006,40.6,-74.2,3.168486404
1225962,8,2006,40.7,-73.9,7.13826422
1226184,8,2006,41.7,-71.1,6.882551213
1226186,8,2006,42.3,-71.1,6.296849686
1226455,8,2006,47.9,-65.9,5.750037766
1238679,9,2006,35.1,-114.5,10.22681232
1238716,9,2006,33.3,-112.8,4.345288813
1238721,9,2006,39.5,-112.5,10.93453163
1238761,9,2006,36.9,-111.3,13.4961172
1238765,9,2006,39.1,-111.1,8.244902143
1238767,9,2006,39.3,-111,4.98438863
1238769,9,2006,29,-110.9,3.20964944
1238781,9,2006,41.7,-110.5,4.669813741
1238786,9,2006,34.9,-110.3,5.476539278
1238793,9,2006,34.4,-109.2,4.540792383
1238795,9,2006,34.3,-109.1,4.486693058
1238800,9,2006,41.7,-108.8,13.04845324
1238806,9,2006,36.6,-108.4,11.67238101
1238807,9,2006,36.8,-108.4,10.44203326
1238823,9,2006,40.4,-107.5,8.089588293
1238835,9,2006,45.8,-106.6,15.42033211
1238847,9,2006,42.8,-105.7,5.526707326
1238852,9,2006,49,-105.4,8.044400864
1238853,9,2006,44.2,-105.3,4.494903624
1238867,9,2006,42.1,-104.9,11.44811232
1238912,9,2006,49,-103,12.01031105
1238915,9,2006,49,-102.8,4.068492603
1238925,9,2006,34.1,-102.5,5.487680399
1238941,9,2006,47.3,-101.8,6.560309143
1238946,9,2006,35.2,-101.7,6.532034953
1238963,9,2006,47.2,-101.3,4.563581173
1238966,9,2006,47,-101.2,5.291909853
1238967,9,2006,41,-101.1,8.070299373
1238970,9,2006,47.3,-101.1,9.393146
1238977,9,2006,28.3,-100.8,7.096430796
1239052,9,2006,29.4,-98.4,4.529278202
1239093,9,2006,25.8,-97.8,4.691674891
1239156,9,2006,30.5,-97,7.346497216
1239160,9,2006,36.4,-97,5.272939772
1239186,9,2006,29.9,-96.7,8.318851746
1239214,9,2006,42.2,-96.3,4.885796723
1239215,9,2006,42.3,-96.3,4.092119158
1239219,9,2006,31.4,-96.2,9.568401183
1239225,9,2006,39.2,-96.1,12.38314492
1239233,9,2006,31.8,-96,6.672975673
1239251,9,2006,41.1,-95.8,4.784064746
1239258,9,2006,40.6,-95.7,3.758395025
1239261,9,2006,29.4,-95.6,15.23851095
1239284,9,2006,36.1,-95.3,5.231976822
1239295,9,2006,35.7,-95.2,7.805218018
1239318,9,2006,33,-95,11.66753653
1239333,9,2006,33,-94.8,8.250514547
1239355,9,2006,38.3,-94.6,8.774507325
1239359,9,2006,32.2,-94.5,14.62485467
1239428,9,2006,45.3,-93.8,14.1163212
1239446,9,2006,47.2,-93.6,6.422809653
1239448,9,2006,32,-93.5,4.158567186
1239470,9,2006,30.2,-93.2,6.985465137
1239516,9,2006,39.5,-92.6,6.410502203
1239525,9,2006,41,-92.5,4.051399905
1239555,9,2006,34.4,-92.1,8.73348485
1239626,9,2006,35.6,-91.4,8.413227129
1239630,9,2006,30.7,-91.3,9.449489873
1239662,9,2006,41.3,-91,5.824894972
1239684,9,2006,38.5,-90.8,14.4177715
1239729,9,2006,38.4,-90.3,5.042372082
1239735,9,2006,38.1,-90.2,6.211151929
1239737,9,2006,38.9,-90.2,4.869278055
1239746,9,2006,35,-90.1,3.76660176
1239787,9,2006,38.2,-89.8,10.6933332
1239817,9,2006,40.5,-89.6,11.70616387
1239820,9,2006,44.8,-89.6,3.237214933
1239829,9,2006,36.5,-89.5,6.009349359
1239847,9,2006,39,-89.4,4.532193434
1239848,9,2006,39.5,-89.4,6.112663454
1239851,9,2006,43.4,-89.4,6.573171173
1239920,9,2006,37.2,-88.8,6.936745718
1239929,9,2006,37.1,-88.7,7.321097299
1239988,9,2006,38.9,-88.2,6.038465734
1240003,9,2006,41.4,-88.1,6.571097831
1240018,9,2006,41.6,-88,4.212328811
1240036,9,2006,42.5,-87.9,7.764237977
1240045,9,2006,42.8,-87.8,6.024452698
1240048,9,2006,38.3,-87.7,16.37524593
1240053,9,2006,43.7,-87.7,4.172490935
1240056,9,2006,36.3,-87.6,13.2727903
1240071,9,2006,39,-87.5,4.947360198
1240078,9,2006,39.9,-87.4,5.497783081
1240086,9,2006,37.9,-87.3,5.696489192
1240095,9,2006,33.6,-87.2,5.644201243
1240096,9,2006,38.5,-87.2,10.18537612
1240116,9,2006,33.6,-87,14.42150681
1240120,9,2006,37.9,-87,13.03622889
1240122,9,2006,41.2,-87,8.437183133
1240135,9,2006,37.2,-86.9,10.26001762
1240192,9,2006,33.2,-86.4,8.4884073
1240193,9,2006,36.3,-86.4,5.423927185
1240238,9,2006,42.9,-86.2,7.684902281
1240310,9,2006,38,-85.9,7.671034225
1240334,9,2006,34.8,-85.7,7.011881688
1240354,9,2006,38.7,-85.4,6.914535377
1240377,9,2006,33.4,-85,9.435488624
1240378,9,2006,38.7,-85,9.665687969
1240383,9,2006,34.1,-84.9,14.51733083
1240401,9,2006,39.1,-84.8,6.001737282
1240492,9,2006,38.8,-84.2,6.846305441
1240493,9,2006,38.9,-84.2,4.925316938
1240552,9,2006,33,-83.8,17.60684546
1240553,9,2006,38.7,-83.8,3.911994449
1240589,9,2006,38.6,-83.6,9.117360234
1240611,9,2006,41.8,-83.4,12.91400424
1240622,9,2006,33.1,-83.2,5.322403544
1240677,9,2006,38.1,-82.6,4.893722631
1240689,9,2006,27.7,-82.4,6.706305918
1240690,9,2006,27.9,-82.4,2.695861596
1240695,9,2006,42.7,-82.4,16.2133885
1240700,9,2006,27.6,-82.3,4.171400044
1240715,9,2006,38.9,-82.1,20.14536023
1240729,9,2006,38.9,-81.9,10.35137905
1240735,9,2006,38.4,-81.8,12.4807417
1240736,9,2006,40.1,-81.8,7.48531214
1240739,9,2006,26.6,-81.7,4.036382907
1240750,9,2006,29.7,-81.6,5.991087681
1240756,9,2006,39.5,-81.6,6.205095742
1240763,9,2006,30.4,-81.5,9.799159234
1240782,9,2006,41.6,-81.4,5.320107426
1240787,9,2006,28.8,-81.3,5.677294568
1240802,9,2006,39.3,-81.2,4.752681722
1240808,9,2006,28.4,-81.1,5.033885995
1240811,9,2006,32.3,-81.1,1.046141177
1240829,9,2006,35.5,-80.9,9.88899896
1240836,9,2006,39.8,-80.8,9.885230051
1240856,9,2006,40.2,-80.6,8.366848619
1240858,9,2006,40.5,-80.6,10.34749404
1240861,9,2006,27,-80.5,8.334875653
1240867,9,2006,40.6,-80.4,14.62704234
1240872,9,2006,39.3,-80.3,10.44524406
1240888,9,2006,33.3,-80.1,6.518285358
1240894,9,2006,36.2,-80,10.07525795
1240911,9,2006,39.7,-79.9,5.629882922
1240912,9,2006,39.8,-79.9,6.660177882
1240967,9,2006,33.3,-79.3,4.589341774
1240969,9,2006,40.6,-79.3,5.990638005
1240975,9,2006,39.2,-79.2,8.735746196
1240981,9,2006,40.5,-79.1,10.32832004
1240992,9,2006,36.4,-79,10.87860089
1240994,9,2006,40.3,-79,8.966336871
1241025,9,2006,36.8,-78.7,4.714380877
1241167,9,2006,38.3,-76.9,2.922804768
1241207,9,2006,40,-76.6,5.955418295
1241208,9,2006,41,-76.6,5.484173162
1241217,9,2006,39.1,-76.5,10.38433447
1241391,9,2006,40.1,-74.7,2.623706867
1241422,9,2006,40.6,-74.2,2.782809959
1241445,9,2006,40.7,-73.9,6.269376427
1241667,9,2006,41.7,-71.1,6.044789487
1241669,9,2006,42.3,-71.1,6.296849686
1241938,9,2006,47.9,-65.9,5.750037766
1254162,10,2006,35.1,-114.5,9.90623988
1254199,10,2006,33.3,-112.8,4.2090803
1254204,10,2006,39.5,-112.5,10.59177596
1254244,10,2006,36.9,-111.3,13.07306461
1254248,10,2006,39.1,-111.1,7.98645513
1254250,10,2006,39.3,-111,4.82814655
1254252,10,2006,29,-110.9,3.450373148
1254264,10,2006,41.7,-110.5,4.523432708
1254269,10,2006,34.9,-110.3,5.304869715
1254276,10,2006,34.4,-109.2,4.398455487
1254278,10,2006,34.3,-109.1,4.346052025
1254283,10,2006,41.7,-108.8,12.63943313
1254289,10,2006,36.6,-108.4,11.30649561
1254290,10,2006,36.8,-108.4,10.11471392
1254306,10,2006,40.4,-107.5,7.836009921
1254318,10,2006,45.8,-106.6,14.93696282
1254330,10,2006,42.8,-105.7,5.353465371
1254335,10,2006,49,-105.4,8.558578564
1254336,10,2006,44.2,-105.3,4.354005043
1254350,10,2006,42.1,-104.9,11.08925672
1254395,10,2006,49,-103,12.77797931
1254398,10,2006,49,-102.8,4.328540297
1254408,10,2006,34.1,-102.5,5.31566194
1254424,10,2006,47.3,-101.8,6.354668119
1254429,10,2006,35.2,-101.7,6.327280316
1254446,10,2006,47.2,-101.3,4.420529982
1254449,10,2006,47,-101.2,5.126028322
1254450,10,2006,41,-101.1,7.817325677
1254453,10,2006,47.3,-101.1,9.098706047
1254460,10,2006,28.3,-100.8,7.628663312
1254535,10,2006,29.4,-98.4,4.387302284
1254576,10,2006,25.8,-97.8,5.043550787
1254639,10,2006,30.5,-97,7.116212415
1254643,10,2006,36.4,-97,5.107652898
1254669,10,2006,29.9,-96.7,8.058086809
1254697,10,2006,42.2,-96.3,4.732645208
1254698,10,2006,42.3,-96.3,3.963846571
1254702,10,2006,31.4,-96.2,9.268467875
1254708,10,2006,39.2,-96.1,11.99497964
1254716,10,2006,31.8,-96,6.463803249
1254734,10,2006,41.1,-95.8,4.634102217
1254741,10,2006,40.6,-95.7,3.640583447
1254744,10,2006,29.4,-95.6,14.7608407
1254767,10,2006,36.1,-95.3,5.067973558
1254778,10,2006,35.7,-95.2,7.560553604
1254801,10,2006,33,-95,11.30180318
1254816,10,2006,33,-94.8,7.991891318
1254838,10,2006,38.3,-94.6,8.499459429
1254842,10,2006,32.2,-94.5,14.16642088
1254911,10,2006,45.3,-93.8,13.67382704
1254929,10,2006,47.2,-93.6,6.221478565
1254931,10,2006,32,-93.5,4.028211828
1254953,10,2006,30.2,-93.2,6.766497085
1254999,10,2006,39.5,-92.6,6.209557141
1255008,10,2006,41,-92.5,3.924403856
1255038,10,2006,34.4,-92.1,8.459722922
1255109,10,2006,35.6,-91.4,8.149504232
1255113,10,2006,30.7,-91.3,9.15328363
1255145,10,2006,41.3,-91,5.642306474
1255167,10,2006,38.5,-90.8,13.96582766
1255212,10,2006,38.4,-90.3,4.884312439
1255218,10,2006,38.1,-90.2,6.016455773
1255220,10,2006,38.9,-90.2,4.71664458
1255229,10,2006,35,-90.1,3.648532929
1255270,10,2006,38.2,-89.8,10.35813657
1255300,10,2006,40.5,-89.6,11.33921882
1255303,10,2006,44.8,-89.6,3.135740502
1255312,10,2006,36.5,-89.5,5.820978724
1255330,10,2006,39,-89.4,4.390126167
1255331,10,2006,39.5,-89.4,5.921054326
1255334,10,2006,43.4,-89.4,6.367126443
1255403,10,2006,37.2,-88.8,6.719304678
1255412,10,2006,37.1,-88.7,7.091608713
1255471,10,2006,38.9,-88.2,5.84918278
1255486,10,2006,41.4,-88.1,6.365118519
1255501,10,2006,41.6,-88,4.080288199
1255519,10,2006,42.5,-87.9,7.520857762
1255528,10,2006,42.8,-87.8,5.835608812
1255531,10,2006,38.3,-87.7,15.86194342
1255536,10,2006,43.7,-87.7,4.041698867
1255539,10,2006,36.3,-87.6,12.85673803
1255554,10,2006,39,-87.5,4.792278847
1255561,10,2006,39.9,-87.4,5.325448139
1255569,10,2006,37.9,-87.3,5.517925383
1255578,10,2006,33.6,-87.2,5.467276424
1255579,10,2006,38.5,-87.2,9.866102613
1255599,10,2006,33.6,-87,13.96944629
1255603,10,2006,37.9,-87,12.62759186
1255605,10,2006,41.2,-87,8.1727094
1255618,10,2006,37.2,-86.9,9.938404386
1255675,10,2006,33.2,-86.4,8.222327582
1255676,10,2006,36.3,-86.4,5.25390722
1255721,10,2006,42.9,-86.2,7.444009134
1255793,10,2006,38,-85.9,7.430576021
1255817,10,2006,34.8,-85.7,6.792085594
1255837,10,2006,38.7,-85.4,6.697790363
1255860,10,2006,33.4,-85,9.139721449
1255861,10,2006,38.7,-85,9.362704761
1255866,10,2006,34.1,-84.9,14.06226696
1255884,10,2006,39.1,-84.8,5.813605334
1255975,10,2006,38.8,-84.2,6.631699776
1255976,10,2006,38.9,-84.2,4.770926604
1256035,10,2006,33,-83.8,17.05493682
1256036,10,2006,38.7,-83.8,3.789368155
1256072,10,2006,38.6,-83.6,8.831564905
1256094,10,2006,41.8,-83.4,12.509198
1256105,10,2006,33.1,-83.2,5.155566083
1256160,10,2006,38.1,-82.6,4.740322704
1256172,10,2006,27.7,-82.4,6.496088572
1256173,10,2006,27.9,-82.4,2.611356394
1256178,10,2006,42.7,-82.4,17.24970606
1256183,10,2006,27.6,-82.3,4.040642158
1256198,10,2006,38.9,-82.1,19.51387839
1256212,10,2006,38.9,-81.9,10.02690275
1256218,10,2006,38.4,-81.8,12.0895165
1256219,10,2006,40.1,-81.8,7.25067615
1256222,10,2006,26.6,-81.7,3.909857456
1256233,10,2006,29.7,-81.6,5.803289307
1256239,10,2006,39.5,-81.6,6.010589357
1256246,10,2006,30.4,-81.5,9.799159234
1256265,10,2006,41.6,-81.4,5.153341866
1256270,10,2006,28.8,-81.3,5.499332488
1256285,10,2006,39.3,-81.2,4.603702822
1256291,10,2006,28.4,-81.1,4.876092738
1256294,10,2006,32.3,-81.1,1.013348568
1256312,10,2006,35.5,-80.9,9.579016012
1256319,10,2006,39.8,-80.8,9.575364973
1256339,10,2006,40.2,-80.6,8.104579654
1256341,10,2006,40.5,-80.6,10.02313914
1256344,10,2006,27,-80.5,8.073608587
1256350,10,2006,40.6,-80.4,14.16853901
1256355,10,2006,39.3,-80.3,10.11782452
1256371,10,2006,33.3,-80.1,6.313961538
1256377,10,2006,36.2,-80,9.759436281
1256394,10,2006,39.7,-79.9,5.45340719
1256395,10,2006,39.8,-79.9,6.451406218
1256450,10,2006,33.3,-79.3,4.589341774
1256452,10,2006,40.6,-79.3,5.802853775
1256458,10,2006,39.2,-79.2,8.461912956
1256464,10,2006,40.5,-79.1,10.00456511
1256475,10,2006,36.4,-79,10.53759678
1256477,10,2006,40.3,-79,8.68527581
1256508,10,2006,36.8,-78.7,4.566602784
1256650,10,2006,38.3,-76.9,2.831185786
1256690,10,2006,40,-76.6,5.768737923
1256691,10,2006,41,-76.6,5.312264911
1256700,10,2006,39.1,-76.5,10.38433447
1256874,10,2006,40.1,-74.7,2.5414636
1256905,10,2006,40.6,-74.2,2.695579296
1256928,10,2006,40.7,-73.9,6.072855045
1257150,10,2006,41.7,-71.1,5.855307922
1257152,10,2006,42.3,-71.1,6.296849686
1257421,10,2006,47.9,-65.9,5.750037766
1269645,11,2006,35.1,-114.5,10.71298575
1269682,11,2006,33.3,-112.8,4.551859834
1269687,11,2006,39.5,-112.5,11.45435002
1269727,11,2006,36.9,-111.3,14.13770998
1269731,11,2006,39.1,-111.1,8.636856961
1269733,11,2006,39.3,-111,5.221341955
1269735,11,2006,29,-110.9,3.691096856
1269747,11,2006,41.7,-110.5,4.891812539
1269752,11,2006,34.9,-110.3,5.736888721
1269759,11,2006,34.4,-109.2,4.756657494
1269761,11,2006,34.3,-109.1,4.699986235
1269766,11,2006,41.7,-108.8,13.6687645
1269772,11,2006,36.6,-108.4,12.22727531
1269773,11,2006,36.8,-108.4,10.93843786
1269789,11,2006,40.4,-107.5,8.474159702
1269801,11,2006,45.8,-106.6,16.15340066
1269813,11,2006,42.8,-105.7,5.789441879
1269818,11,2006,49,-105.4,9.304563362
1269819,11,2006,44.2,-105.3,4.708587247
1269833,11,2006,42.1,-104.9,11.99234523
1269878,11,2006,49,-103,13.89173661
1269881,11,2006,49,-102.8,4.70582554
1269891,11,2006,34.1,-102.5,5.74855967
1269907,11,2006,47.3,-101.8,6.872180376
1269912,11,2006,35.2,-101.7,6.842561874
1269929,11,2006,47.2,-101.3,4.780529514
1269932,11,2006,47,-101.2,5.543482657
1269933,11,2006,41,-101.1,8.453953749
1269936,11,2006,47.3,-101.1,9.839687242
1269943,11,2006,28.3,-100.8,8.160895239
1270018,11,2006,29.4,-98.4,4.744595804
1270059,11,2006,25.8,-97.8,5.395426095
1270122,11,2006,30.5,-97,7.695743421
1270126,11,2006,36.4,-97,5.523610278
1270152,11,2006,29.9,-96.7,8.714322052
1270180,11,2006,42.2,-96.3,5.118063222
1270181,11,2006,42.3,-96.3,4.286654716
1270185,11,2006,31.4,-96.2,10.02327469
1270191,11,2006,39.2,-96.1,12.97182798
1270199,11,2006,31.8,-96,6.990202943
1270217,11,2006,41.1,-95.8,5.011494723
1270224,11,2006,40.6,-95.7,3.937065801
1270227,11,2006,29.4,-95.6,15.96293488
1270250,11,2006,36.1,-95.3,5.480700107
1270261,11,2006,35.7,-95.2,8.176270858
1270284,11,2006,33,-95,12.22220098
1270299,11,2006,33,-94.8,8.642736342
1270321,11,2006,38.3,-94.6,9.191639285
1270325,11,2006,32.2,-94.5,15.32010682
1270394,11,2006,45.3,-93.8,14.7873981
1270412,11,2006,47.2,-93.6,6.728143788
1270414,11,2006,32,-93.5,4.356261674
1270436,11,2006,30.2,-93.2,7.317547628
1270482,11,2006,39.5,-92.6,6.7152517
1270491,11,2006,41,-92.5,4.243999734
1270521,11,2006,34.4,-92.1,9.148666642
1270592,11,2006,35.6,-91.4,8.813184177
1270596,11,2006,30.7,-91.3,9.898709133
1270628,11,2006,41.3,-91,6.101805222
1270650,11,2006,38.5,-90.8,15.1031791
1270695,11,2006,38.4,-90.3,5.282081809
1270701,11,2006,38.1,-90.2,6.506424637
1270703,11,2006,38.9,-90.2,5.100759241
1270712,11,2006,35,-90.1,3.945662393
1270753,11,2006,38.2,-89.8,11.20168397
1270783,11,2006,40.5,-89.6,12.26266357
1270786,11,2006,44.8,-89.6,3.391109327
1270795,11,2006,36.5,-89.5,6.295028586
1270813,11,2006,39,-89.4,4.747649829
1270814,11,2006,39.5,-89.4,6.403254345
1270817,11,2006,43.4,-89.4,6.885653565
1270886,11,2006,37.2,-88.8,7.266512643
1270895,11,2006,37.1,-88.7,7.669135921
1270954,11,2006,38.9,-88.2,6.32552876
1270969,11,2006,41.4,-88.1,6.883481801
1270984,11,2006,41.6,-88,4.412579026
1271002,11,2006,42.5,-87.9,8.133342417
1271011,11,2006,42.8,-87.8,6.310849756
1271014,11,2006,38.3,-87.7,17.15370995
1271019,11,2006,43.7,-87.7,4.370847266
1271022,11,2006,36.3,-87.6,13.90376648
1271037,11,2006,39,-87.5,5.182553126
1271044,11,2006,39.9,-87.4,5.759142674
1271052,11,2006,37.9,-87.3,5.967294928
1271061,11,2006,33.6,-87.2,5.91252109
1271062,11,2006,38.5,-87.2,10.66957993
1271082,11,2006,33.6,-87,15.10709123
1271086,11,2006,37.9,-87,13.65595905
1271088,11,2006,41.2,-87,8.838279398
1271101,11,2006,37.2,-86.9,10.74776934
1271158,11,2006,33.2,-86.4,8.891938771
1271159,11,2006,36.3,-86.4,5.681776005
1271204,11,2006,42.9,-86.2,8.050235454
1271276,11,2006,38,-85.9,8.035708503
1271300,11,2006,34.8,-85.7,7.345220089
1271320,11,2006,38.7,-85.4,7.243245593
1271343,11,2006,33.4,-85,9.884043095
1271344,11,2006,38.7,-85,10.12518554
1271349,11,2006,34.1,-84.9,15.20747093
1271367,11,2006,39.1,-84.8,6.287054057
1271458,11,2006,38.8,-84.2,7.17177245
1271459,11,2006,38.9,-84.2,5.159461703
1271518,11,2006,33,-83.8,18.44385812
1271519,11,2006,38.7,-83.8,4.097967303
1271555,11,2006,38.6,-83.6,9.550791328
1271577,11,2006,41.8,-83.4,13.52792338
1271588,11,2006,33.1,-83.2,5.575425566
1271643,11,2006,38.1,-82.6,5.126366021
1271655,11,2006,27.7,-82.4,7.025117367
1271656,11,2006,27.9,-82.4,2.824020437
1271661,11,2006,42.7,-82.4,18.75322932
1271666,11,2006,27.6,-82.3,4.369704511
1271681,11,2006,38.9,-82.1,21.10305108
1271695,11,2006,38.9,-81.9,10.8434743
1271701,11,2006,38.4,-81.8,13.07406415
